meanBlue;meanRed;sdBlue;skewnessBlue;dfRG;dfRB;dfGB;entropyBlue;energyBlue;contrastBlue;homogeneityBlue;coverage;cloudType
0,47268748;0,394756525;0,669964806;0,70452101;0,351731224;0,375508833;0,336967183;0,481334731;0,176208382;0,126795849;0,415929976;0,059423965;0
0,388762737;0,381563275;0,708375336;0,829123789;0,440380708;0,466041037;0,410706466;0,540113763;0,204465329;0,06240415;0,496171232;0,132176062;0
0,562386868;0,569025138;0,542209108;0,315416649;0,522303195;0,515065694;0,416548092;0,498760746;0,234914464;0,150418244;0,304931936;0,203172745;0
0,474815285;0,294738173;0,630485433;0,433896111;0,109031359;0,22514845;0,310447944;0,527392273;0,173844424;0,038789116;0,513145173;0,053767635;0
0,614252183;0,705248461;0,66814169;0,377787174;0,619381784;0,648077035;0,558221864;0,438315051;0,208055483;0,178327367;0,261447697;0,260971328;0
0,552619335;0,361926333;0,702967794;0,466241164;0,25430787;0,222304979;0,159320069;0,588028032;0,247751264;0,046172495;0,553964039;0,076718029;0
0,312950502;0,454907256;0,778091702;0,911884699;0,619756411;0,67362125;0,603791191;0,77121601;0,503171785;0,028149591;0,62618695;0,202132501;0
0,129044391;0,385514824;0,375639621;0,830297074;0,751156796;0,812277818;0,721123033;0,440264998;0,147392759;0,0822821;0,401153086;0,368961706;0
0,320683397;0,521527898;0,52579682;0,744044113;0,692466606;0,761780988;0,689283303;0,337484811;0,098122099;0,063837149;0,377669842;0,310057864;0
0,247985616;0,329934566;0,510386767;0,773081238;0,49388313;0,574378877;0,551797712;0,59301408;0,269626376;0,022245833;0,59416632;0,080033808;0
0,272325458;0,332331095;0,442699246;0,794996738;0,532712665;0,546013187;0,461750442;0,565170426;0,347439698;0,015574046;0,677668247;0,0757428;0
0,182623178;0,287441661;0,559539821;0,857229762;0,497231697;0,597351909;0,589753279;0,607728507;0,294629054;0,008318263;0,775382414;0,114751967;0
0,328797643;0,340212089;0,516084934;0,763419256;0,497512668;0,483624443;0,384911632;0,543043947;0,313095985;0,017716183;0,699854933;0,022365256;0
0,277367493;0,318739452;0,391404762;0,548772573;0,447946542;0,519351;0,498989789;0,605970025;0,260649289;0,031295318;0,586367755;0,087640596;0
0,543319375;0,45178488;0,597550348;0,42759057;0,363025682;0,367075503;0,31044658;0,394466851;0,190741619;0,04813796;0,454016873;0,091736559;0
0,380982968;0,245147182;0,594695057;0,682474236;0,332993093;0,274963423;0,174951399;0,456945651;0,184313866;0,02213296;0,62852899;0,040309473;0
0,348916017;0,287091075;0,666567097;0,681949693;0,308973536;0,378878676;0,386003015;0,404405397;0,249917091;0,028625622;0,664732647;0,097847994;0
0,497328814;0,455150405;0,631073591;0,467412049;0,353349178;0,432319852;0,437525835;0,528392212;0,227039424;0,012077431;0,719499092;0,08744555;0
0,637960108;0,346765276;0,662423389;0,342286076;0,077156853;0,088081617;0,095944831;0,385540944;0,136430968;0,040597541;0,504536596;0,030362135;0
0,547966751;0,259352608;0,640565387;0,426533591;0,088449954;0,077061175;0,064772208;0,429171755;0,163469371;0,030348165;0,539633512;0,027566478;0
0,370696938;0,181957865;0,452164377;0,560378654;0,267882666;0,195212745;0,096946174;0,486355406;0,23485494;0,015515156;0,69342195;0,011767765;0
0,336956446;0,188566056;0,398900503;0,590810918;0,330211895;0,249185602;0,131380668;0,497044738;0,242724028;0,016965331;0,652345368;0,006631558;0
0,315089881;0,161813035;0,352878103;0,570813233;0,295556192;0,238372979;0,146763709;0,512951905;0,237485906;0,01891362;0,657727367;0,001430337;0
0,321429893;0,169350639;0,389125599;0,627019603;0,296775087;0,241184595;0,150595827;0,501057467;0,208819943;0,016675786;0,638400437;0,004160978;0
0,243348656;0,184129238;0,47234101;0,733074245;0,341775107;0,365328766;0,328663124;0,560853909;0,225729893;0,034642253;0,523379942;0,040374488;0
0,560462758;0,370860113;0,566442451;0,357256015;0,203217448;0,225206093;0,215887806;0,42032139;0,206179623;0,066006277;0,377504065;0,04915155;0
0,2578712;0,293639121;0,466393418;0,84300135;0,590709253;0,507870173;0,334852629;0,554614094;0,226945886;0,034006728;0,528659611;0,105389766;0
0,325539676;0,383158391;0,464452181;0,722041768;0,550288911;0,551259463;0,453521415;0,42568192;0,192063055;0,041448997;0,483750741;0,098368117;0
0,300617682;0,378673766;0,485414573;0,770851878;0,60162094;0,577307296;0,448780721;0,453219892;0,137634206;0,042523746;0,474394591;0,1085105;0
0,319949631;0,442783243;0,489223645;0,736796721;0,642653444;0,646559355;0,532102344;0,485928095;0,19039723;0,0629906;0,399502209;0,149665172;0
0,396510099;0,325018133;0,637628698;0,582465645;0,326162938;0,372457543;0,357176865;0,398921628;0,281128135;0,133585417;0,457774603;0,149340095;0
0,493740422;0,284102867;0,659515679;0,459543128;0,164915919;0,184651931;0,18143967;0,551629647;0,263907809;0,025654112;0,639914481;0,053312528;0
0,410786125;0,283646385;0,597933946;0,620312562;0,282646495;0,292704589;0,257464035;0,464562989;0,187080886;0,037633393;0,535137558;0,037968922;0
0,445306677;0,393736638;0,578783224;0,596841743;0,421817674;0,409891396;0,328368451;0,354702268;0,108463138;0,078387975;0,412132674;0,032117547;0
0,378863843;0,350166271;0,456311378;0,600978836;0,500949462;0,43269074;0,289844001;0,409790953;0,136639303;0,072101429;0,3824788;0,038879137;0
0,230882162;0,150197937;0,511960304;0,861536092;0,359478943;0,331604547;0,250210432;0,585362571;0,269585559;0,017902669;0,697153552;0,028281646;0
0,619017031;0,496202924;0,659514753;0,319751117;0,306330788;0,333396791;0,306851838;0,492317748;0,224091279;0,034615262;0,555595584;0,068591119;0
0,377345967;0,32568435;0,554040685;0,704969846;0,425878846;0,398558469;0,303902376;0,480039265;0,198188086;0,058031541;0,441234605;0,063519928;0
0,336925776;0,405431414;0,574443629;0,796651388;0,633293201;0,569198587;0,402362844;0,44964062;0,203745937;0,051433367;0,453975519;0,126454717;0
0,293940877;0,22640007;0,589431978;0,848821883;0,393065059;0,361387043;0,270023124;0,614254544;0,349750934;0,013900578;0,714535063;0,059879072;0
0,269399655;0,172925899;0,528974402;0,778221375;0,315118232;0,314654456;0,26430837;0,560063264;0,25800982;0,009954924;0,730575953;0,049411612;0
0,291321773;0,226329645;0,561356638;0,685007297;0,292227985;0,36471593;0,377359263;0,542972671;0,267645923;0,020641071;0,645040853;0,054612834;0
0,418223315;0,266232221;0,618229308;0,500449891;0,177763179;0,257263214;0,299131668;0,389926042;0,255333786;0,039257785;0,610465099;0,087380534;0
0,452446425;0,331465939;0,669297521;0,519679762;0,223014308;0,308656545;0,346091144;0,331946356;0,213698369;0,044229113;0,596517123;0,102789155;0
0,324043789;0,364670364;0,635844231;0,799025838;0,507345266;0,525942028;0,451144929;0,650151267;0,347185445;0,028792478;0,606099365;0,13178597;0
0,308613877;0,364086396;0,608534485;0,720634417;0,454085809;0,545304025;0,539500556;0,59737043;0,278328801;0,026216025;0,585973361;0,092711787;0
0,373725747;0,273578082;0,52685857;0,724345352;0,404394808;0,326423499;0,1957477;0,580259397;0,329398789;0,018803201;0,673886049;0,069696379;0
0,381728307;0,430406829;0,63591995;0,755824148;0,580595684;0,547326841;0,415987395;0,466130056;0,219248568;0,05399019;0,482094263;0,161497952;0
0,251986029;0,285421421;0,470251974;0,599162323;0,405898745;0,503458962;0,51266618;0,452770964;0,168238103;0,038367069;0,455878507;0,038098954;0
0,566336935;0,450426229;0,668341721;0,378592255;0,304080311;0,334902337;0,311821723;0,389631772;0,165629246;0,058586092;0,455931833;0,049736689;0
0,245624024;0,178070573;0,479574112;0,619613208;0,261872347;0,353407273;0,387528222;0,572114843;0,267608508;0,017031582;0,648091956;0,040569534;0
0,773960228;0,506087709;0,717722561;0,204116437;0,133775737;0,144900979;0,141238583;0,489737121;0,264846589;0,025673743;0,593079013;0,052792406;0
0,343751302;0,334803191;0,600275901;0,796240424;0,432785012;0,456044519;0,400360156;0,592342256;0,338902239;0,009638389;0,758931727;0,064235096;0
0,32571791;0,300701738;0,618655349;0,702854379;0,341358403;0,429365646;0,44426376;0,668394984;0,413418776;0,003715;0,845077328;0,081854236;0
0,311315153;0,416295476;0,601755944;0,821204626;0,572904974;0,618795124;0,552265643;0,574251522;0,400212926;0,019379835;0,686508518;0,091411482;0
0,237333283;0,121234989;0,507785367;0,838677123;0,316300478;0,280416001;0,201536121;0,565758299;0,314301774;0,009709548;0,758680211;0,015863728;0
0,679407455;0,427666396;0,65794123;0,308344886;0,173294803;0,153122699;0,116307306;0,483517829;0,198594551;0,013930024;0,693442926;0,040634549;0
0,398978167;0,323883611;0,415422088;0,360345292;0,395715951;0,367548782;0,278441778;0,547829997;0,296474302;0,04267588;0,468343919;0,018139263;0
0,350215732;0,436456241;0,63216426;0,788020944;0,667765663;0,597555176;0,418719944;0,479328515;0,199168533;0,07332095;0,403911608;0,184578376;0
0,356531441;0,301533481;0,418968744;0,630359556;0,482052521;0,390206294;0,232420892;0,468144137;0,199326697;0,060696329;0,401621393;0,031142319;0
0,354341138;0,320553042;0,402784155;0,572313911;0,49670912;0,421139376;0,27332865;0,445208879;0,179250915;0,063184447;0,395405298;0,012092842;0
0,269150823;0,273860813;0,595527258;0,894422684;0,514467249;0,463904452;0,332401111;0,52962719;0,21777322;0,06242378;0,459798399;0,114491905;0
0,2481245;0,241230589;0,516155875;0,846014482;0,46152541;0,443319057;0,348584954;0,544082392;0,25213564;0,060144232;0,457817283;0,067355829;0
0,610389498;0,463043737;0,614459638;0,330745176;0,320897802;0,295780149;0,224550657;0,535989004;0,282287155;0,018614261;0,664870526;0,068916196;0
0,599773042;0,5070675;0,651210417;0,387562517;0,39473052;0,374649496;0,292204116;0,588278896;0,397565804;0,014945882;0,71724081;0,109290684;0
0,564595688;0,536766062;0,701946118;0,475710502;0,511851648;0,464574173;0,336234593;0,554793195;0,312238838;0,012771846;0,723496677;0,13523178;0
0,450405422;0,394379208;0,692326685;0,578098065;0,411256181;0,404156671;0,328668581;0,62346519;0,330102024;0,011540056;0,744336456;0,116767441;0
0,335068214;0,399523367;0,633789671;0,809244048;0,575359052;0,562916253;0,449290942;0,635724439;0,377183897;0,009797883;0,789547581;0,13204603;0
0,376137105;0,465524571;0,697894281;0,813918674;0,618909429;0,606469371;0,483857766;0,568628352;0,314913171;0,01081865;0,756672785;0,180027307;0
0,363038693;0,430216114;0,601018753;0,784575793;0,605481226;0,571541474;0,434529989;0,538568398;0,279487821;0,01125542;0,753206112;0,129120343;0
0,348272525;0,380720737;0,502829605;0,717676446;0,547002781;0,51786745;0,396762686;0,495164689;0,287511671;0,010641979;0,745976289;0,049671674;0
0,349130707;0,399587624;0,523289693;0,761096933;0,593441586;0,544579695;0,3981351;0,503328515;0,274800722;0,012175582;0,736106918;0,098693193;0
0,333869769;0,366190942;0,498386015;0,769513514;0,566192909;0,515306885;0,372869587;0,550999315;0,371160907;0,011694644;0,755047415;0,076262922;0
0,323717414;0,336377231;0,578990666;0,817339312;0,51626573;0,484624854;0,367862868;0,421427126;0,22174773;0,017674469;0,660299362;0,076587998;0
0,329975255;0,333533472;0,519642084;0,736062507;0,474656355;0,472227047;0,387383614;0,543670571;0,258769177;0,020898716;0,607589056;0,060464209;0
0,626719836;0,587031496;0,65594565;0,384060688;0,455083456;0,457313424;0,380230964;0,579992905;0,392474792;0,01732358;0,707709247;0,131916;0
0,413669684;0,456058228;0,69651412;0,617974213;0,451433559;0,543309272;0,538578337;0,439072494;0,346985614;0,033354027;0,658090351;0,100708667;0
0,3814598;0,433466491;0,711989342;0,824160416;0,534350979;0,552193128;0,471219552;0,573220339;0,356750119;0,008389422;0,76900074;0,090176192;0
0,319615733;0,371873832;0,62234576;0,869395222;0,602387839;0,54237409;0,385176293;0,505406503;0,315686985;0,010745037;0,768573652;0,052792406;0
0,322546746;0,175548613;0,589764645;0,776627643;0,276956509;0,248865532;0,184330471;0,572640963;0,325431082;0,00916972;0,811064953;0,01859437;0
0,393793198;0,273855158;0,635014221;0,643146328;0,28947122;0,300530392;0,264680805;0,535408518;0,282038004;0,011186714;0,746925922;0,02561602;0
0,336709928;0,193214151;0,677162797;0,704169507;0,187249655;0,256366713;0,287984557;0,407206237;0,244519955;0,023013861;0,793572388;0,032182563;0
0,587282242;0,5068444;0,690448124;0,540167063;0,442407222;0,390691709;0,273140386;0,592373641;0,401433171;0,014541011;0,7415335;0,143098628;0
0,320290474;0,299038252;0,639441837;0,796131936;0,36830575;0,434024873;0,425560186;0,666223406;0,422355046;0,00767783;0,837916528;0,020999936;0
0,434853409;0,37495714;0,645914304;0,665222637;0,395223236;0,395884135;0,329903208;0,644843877;0,397255428;0,005037579;0,866142055;0,068266042;0
0,422860853;0,36967727;0,664773287;0,692222466;0,407247945;0,403812329;0,332077788;0,616538577;0,36195933;0,005626483;0,852928094;0,088095703;0
0,334466967;0,265782422;0,694993273;0,7280247;0,299607863;0,36637696;0,372929613;0,436215049;0,277545634;0,020513475;0,800853768;0,047591185;0
0,309612099;0,388285073;0,663445605;0,776070491;0,464515639;0,579699483;0,590884225;0,638396741;0,379179656;0,013409825;0,714438468;0,076913075;0
0,341839345;0,455823305;0,632183952;0,742555783;0,549027938;0,637108928;0,60920445;0,614182849;0,365755267;0,014977781;0,711274034;0,09544243;0
0,282691924;0,396020589;0,682894737;0,883751845;0,601900553;0,626396422;0,536795291;0,45639796;0,211844618;0,015304132;0,664852127;0,163838502;0
0,273904675;0,341019157;0,611424645;0,847232441;0,524704337;0,556762099;0,489133237;0,431913843;0,221857424;0,015939657;0,687312044;0,044145374;0
0,30640795;0,34366192;0,396868601;0,61157876;0,509402999;0,518060099;0,434899695;0,403275717;0,202129433;0,059815428;0,415088707;0,055067941;0
0,271419246;0,307234363;0,423756523;0,732140775;0,495221471;0,510172102;0,434965178;0,457474686;0,139043226;0,053359572;0,431191891;0,045965803;0
0,195658514;0,258625733;0,45253871;0,846673283;0,532908123;0,53775051;0,446692087;0,564081547;0,209445796;0,036396695;0,516346138;0,075937846;0
0,271178515;0,434955711;0,458580759;0,660684675;0,610450462;0,698933376;0,658672742;0,470895516;0,176486445;0,070108972;0,347706959;0,206228464;0
0,368005499;0,473073998;0,530400191;0,663073549;0,604336985;0,628266029;0,537709324;0,56947813;0,322367291;0,012896988;0,691619369;0,133086275;0
0,679421343;0,699402101;0,611146039;0,333305588;0,616694243;0,554035431;0,391772338;0,498342809;0,284501452;0,026081067;0,623548107;0,136792146;0
0,564598002;0,669040406;0,671162409;0,534536633;0,71392214;0,659734584;0,484170174;0,490448331;0,29955595;0,055523793;0,485335795;0,207398739;0
0,454651773;0,533247863;0,672325736;0,645985014;0,632906358;0,603484067;0,464420237;0,446032885;0,210411788;0,053531336;0,454125316;0,166959235;0
0,452779166;0,443906456;0,683658431;0,61416807;0,450775247;0,474120166;0,414790966;0,52222411;0,227122757;0,062796752;0,454793516;0,136141993;0
0,374206051;0,527742836;0,557124504;0,684884431;0,695264092;0,700799949;0,576786287;0,307119967;0,065309007;0,055435457;0,403389538;0,303036213;0
0,188802897;0,235559008;0,28612149;0,619823688;0,482942939;0,512702329;0,451857056;0,386136194;0,172177749;0,033167541;0,544713394;0,002470581;0
0,163423746;0,164893773;0,397387186;0,687075622;0,383342405;0,441703534;0,424258712;0,501831428;0,193742485;0,019242425;0,649681376;0,023665562;0
0,168542746;0,214268346;0,45999252;0,736419139;0,412253829;0,507843627;0,514165467;0,603127968;0,283631549;0,022780754;0,603714065;0,038879137;0
0,174533815;0,237198847;0,503135414;0,791118134;0,437332114;0,533823957;0,535690266;0,614656661;0,270553251;0,023909486;0,612753898;0,045250634;0
0,291953113;0,330267674;0,586775474;0,823245985;0,507913993;0,517243236;0,43492698;0,559881152;0,296750664;0,007928115;0,802607557;0,079188609;0
0,342504826;0,39234406;0,544497725;0,72777802;0,529357311;0,542576599;0,458941495;0,66424108;0,435537086;0,004296542;0,857906487;0,085950199;0
0,399118786;0,479397403;0,499999358;0,619453478;0,571402394;0,596816435;0,514243228;0,586787649;0,350392944;0,005435089;0,842589287;0,139327742;0
0,323808267;0,208010742;0,441130505;0,631382052;0,288231965;0,295108153;0,256173475;0,602950313;0,340545955;0,006639888;0,813469291;0,029842013;0
0,450221981;0,384051821;0,569884932;0,588201257;0,415856219;0,389159617;0,297070319;0,43331915;0,175157356;0,023791705;0,627273522;0,136922177;0
0,610366929;0,633515532;0,627858499;0,4657909;0,627660224;0,547331392;0,368692319;0,461827533;0,262245386;0,058750494;0,453448969;0,165333853;0
0,401515678;0,457623014;0,671930335;0,691336766;0,533347902;0,561547989;0,489054112;0,411986937;0,116084776;0,035508432;0,523447566;0,093752031;0
0,20574895;0,249315663;0,42287072;0,608679287;0,394419688;0,510788731;0,537387366;0,534915969;0,234989294;0,030279459;0,524865278;0,031337364;0
0,21012724;0,248356434;0,445205183;0,845374852;0,483965019;0,503634925;0,43452044;0,561101313;0,286333094;0,030804565;0,601181733;0,091801574;0
0,105616548;0,113446011;0,124996677;0,548628413;0,418285865;0,441561702;0,388882901;0,593316996;0,301732832;0,024167131;0,632441787;0,007736819;0
0,25230488;0,218943173;0,340010379;0,58447681;0,3869733;0,404956089;0,354512527;0,585280706;0,312328974;0,021627484;0,697762007;0,007736819;0
0,173041401;0,176168565;0,323995604;0,630890825;0,354710594;0,445733239;0,460283896;0,572376518;0,276190185;0,032382336;0,592692957;0,01280801;0
0,202376984;0,087607496;0,310642035;0,630435153;0,260315474;0,276616869;0,250971672;0,64971611;0,339140336;0,01229827;0,705902722;0,010077368;0
0,331347884;0,25138114;0,428953452;0,611192165;0,31023858;0,349216775;0,331379303;0,485747276;0,192365777;0,025504433;0,614555016;0,033742929;0
0,367824373;0,273994982;0,625410879;0,675338908;0,247150596;0,334773398;0,368808278;0,517467921;0,209480661;0,015738448;0,681241817;0,025811066;0
0,240499817;0,231965241;0,296367858;0,572235317;0,417314007;0,439642037;0,386406827;0,574317476;0,292518499;0,0190633;0,687985224;0,004225993;0
0,31413448;0,38118493;0,620057242;0,838013264;0,503178221;0,563296242;0,522521367;0,5378229;0,288583105;0,018339439;0,676876772;0,073597296;0
0,25406696;0,309270539;0,664295159;0,878838468;0,434067702;0,535919585;0,542740599;0,518294098;0,258934995;0,012892081;0,716656662;0,031987517;0
0,081720553;0,045023603;0,300691959;0,722754725;0,325562992;0,371928137;0,356827623;0,679459792;0,35337;0,008637253;0,832539792;0,020414797;0
0,354665199;0,152210467;0,466949239;0,613817091;0,220383775;0,172334521;0,103535398;0,592996491;0,293894357;0,003513791;0,87918789;0,007411742;0
0,06618995;0;0,079888918;0,402332947;0,310113705;0,325853895;0,28948248;0,837933524;0,508650554;0,002083246;0,931537195;0,011052598;0
0,201275757;0,367167648;0,085905684;0,255434289;0,624788085;0,690535694;0,629157657;0,750343239;0,516114878;0,013925116;0,67610431;0,020869904;0
0,230017615;0,273947174;0,492422312;0,827383788;0,499452312;0,515322813;0,439977354;0,505641449;0,234773307;0,018641252;0,664660961;0,070216501;0
0,199713901;0,256773074;0,566172678;0,936446162;0,52015452;0,52970172;0,445033185;0,533829272;0,306754966;0,014604809;0,701277731;0,101748912;0
0,361358207;0,467521679;0,383179445;0,555192871;0,577765622;0,628786333;0,565351323;0,577485592;0,287486161;0,012776754;0,716698712;0,058578766;0
0,461966862;0,556400435;0,380634086;0,361436076;0,643602228;0,628056694;0,497868393;0,383891476;0,165647104;0,087832516;0,320235311;0,240231454;0
0,11474927;0,169537242;0,18389114;0,549493072;0,447779589;0,512351161;0,486567123;0,584551885;0,317395327;0,024888538;0,665056398;0,013263117;0
0;0,045925771;0,054468675;0,434449312;0,358162319;0,48036837;0,51911216;0,799066278;0,585758941;0,005489072;0,829314932;0,016318835;0
0,335969218;0,234264614;0,257089659;0,366502075;0,269825025;0,317905221;0,315678397;0,588056238;0,282907056;0,023060483;0,649991974;0,007801834;0
0,383708549;0,246920161;0,473122205;0,614006894;0,2794961;0,274007004;0,226999448;0,572880893;0,267018369;0,024778118;0,632329745;0,02314544;0
0,082619242;0,168943507;0,228888625;0,81674961;0,527668776;0,55358718;0,480443101;0,662787301;0,374544428;0,041544694;0,581458422;0,084194785;0
0,083770815;0,102007749;0,217788841;0,543133686;0,347884512;0,453317851;0,480786887;0,709190608;0,441463987;0,011571955;0,785786689;0,020479813;0
0,28077013;0,191477156;0,298226539;0,545097987;0,306600899;0,3271228;0,295295458;0,601564894;0,330755939;0,013017223;0,736347005;0,00455107;0
0,10851689;0,168288599;0,066166056;0,44302165;0,490235947;0,518677486;0,455274449;0,702019044;0,435872122;0,015956833;0,754608772;0,004941161;0
0,268738224;0,393390678;0,412778306;0,716307908;0,615643659;0,640804909;0,548898726;0,460069637;0,231010532;0,013439271;0,684579103;0,107600287;0
0,2561884;0,382940946;0,399440686;0,69972977;0,606643112;0,641835658;0,559798913;0,453340338;0,217768968;0,011871315;0,695046246;0,112151356;0
0,193627928;0,327698422;0,514957547;0,839866199;0,588439774;0,642324866;0,578974509;0,460478742;0,180344458;0,061169906;0,390816769;0,176256421;0
0,059884079;0,277215543;0,010113866;0,325080669;0,665501613;0,743134978;0,682846872;0,958350405;0,840380988;0,004303904;0,884329924;0,049801704;0
0,080196889;0,306616467;0,024012712;0,343165472;0,687690113;0,759890903;0,690684365;0,93578619;0,79881615;0,005763894;0,870710147;0,062804759;0
0,100551365;0,330132477;0,061051835;0,364797443;0,693709933;0,767909355;0,699056636;0,812129887;0,577604988;0,006679148;0,85238189;0,117352578;0
0,178496613;0,489992099;0,277515579;0,403896481;0,676591113;0,901612413;0,956751226;0,594018517;0,310055153;0,032500117;0,564031946;0,664976269;0
0,176287793;0,501205719;0,316658715;0,472367303;0,693510404;0,921052532;0,974712659;0,531006688;0,241602423;0,028927435;0,557201245;0,63838502;0
0,171785087;0,479767523;0,337477601;0,486758547;0,629233386;0,895323252;0,993036977;0,335610094;0,196965291;0,042388789;0,552651792;0,535855927;0
0,388081631;0,465958948;0,678365233;0,844329567;0,61068121;0,591454873;0,46512145;0,516855605;0,298823804;0,018469489;0,675727619;0,137182238;0
0,427828238;0,444042681;0,519355392;0,424725882;0,391236717;0,50702373;0,533814451;0,535518132;0,24295277;0,014899261;0,684514099;0,08276445;0
0,293941456;0,340294852;0,52528995;0,848179514;0,598634784;0,529431708;0,365669188;0,522729332;0,249164537;0,031793432;0,531196438;0,13633704;0
0,324831373;0,360946542;0,536737126;0,808773095;0,544161861;0,519415469;0,402402406;0,485472981;0,238984213;0,033479169;0,51131224;0,120863404;0
0,292837335;0,412006705;0,356202305;0,47315998;0,581961172;0,636685707;0,575342933;0,531849601;0,256902671;0,038897082;0,497172394;0,069631363;0
0,419793273;0,551927633;0,671398098;0,648670287;0,629842833;0,676733217;0,599251038;0,733967383;0,457735329;0,004453583;0,871098949;0,164878746;0
0,380342949;0,430380098;0,630074779;0,797356959;0,557253442;0,549103158;0,442643056;0,533649351;0,389722226;0,008907167;0,770664443;0,053377543;0
0,338768292;0,526629904;0,622086925;0,696791098;0,646762124;0,745605286;0,706124704;0,701442113;0,467798305;0,019433818;0,653622166;0,237240751;0
0,360291701;0,599516889;0,566757145;0,647107015;0,738795466;0,824935777;0,756314673;0,801432631;0,635147798;0,006544191;0,82798779;0,333463365;0
0,479613118;0,72347689;0,651194102;0,554765771;0,77519807;0,851440204;0,767400394;0,58392103;0,348022184;0,051276326;0,461286854;0,482283337;0
0,398140239;0,641884365;0,505265797;0,565553064;0,786795216;0,837839478;0,731281079;0,568895003;0,342608041;0,022883812;0,57140493;0,400429101;0
0,391043892;0,667482302;0,389840272;0,423247307;0,824392283;0,884908822;0,778155972;0,725709728;0,524582608;0,006551552;0,805618214;0,537416293;0
0,414343268;0,623976707;0,578130486;0,601451353;0,670059574;0,79018081;0,762886162;0,552803358;0,30730769;0,03989331;0,495901029;0,255119953;0
0,244192372;0,444550054;0,631022506;0,842429136;0,656901483;0,748459376;0,701067509;0,448160529;0,164845229;0,020734314;0,618108341;0,373902868;0
0,642866732;0,782455574;0,629973369;0,396773933;0,792377971;0,724487451;0,521786048;0,518595733;0,467845924;0,034544103;0,556849864;0,299330343;0
0,412574823;0,539040247;0,572229005;0,426304342;0,520981143;0,667179639;0,691481075;0,293966814;0,225677172;0,077627307;0,428659366;0,1889344;0
0,378575661;0,606570253;0,513608022;0,546314303;0,72074958;0,811378283;0,750066506;0,532993047;0,286587347;0,051720457;0,40314695;0,363175347;0
0,365600507;0,58731217;0,511153386;0,604202578;0,742959797;0,799970268;0,707224272;0,34747354;0,121365415;0,047666838;0,425647647;0,391782069;0
0,285355008;0,551638734;0,169335037;0,307196418;0,783552522;0,85251191;0,760931222;0,664827927;0,519137853;0,033712276;0,520085551;0,443664261;0
0,286173839;0,559519727;0,172642992;0,301109013;0,823792337;0,863066656;0,739471907;0,720304176;0,59039757;0,030092973;0,545996374;0,516871465;0
0,310051317;0,589794547;0,193201539;0,271921036;0,824074665;0,876439844;0,763242226;0,666378561;0,537494239;0,033430093;0,519222692;0,62999805;0
0,334106449;0,616300821;0,229548525;0,281216347;0,79725898;0,884019905;0,803828025;0,641466875;0,441918921;0,028318901;0,559319127;0,646967038;0
0,307317056;0,61520434;0,240493336;0,270926971;0,786109758;0,91751431;0,875279496;0,666597092;0,54648323;0,028245288;0,578423402;0,821012938;0
0,244916299;0,472246883;0,563739248;0,760406857;0,657736249;0,788375672;0,772025129;0,443940061;0,185611491;0,026009908;0,538850143;0,427540473;0
0,343218917;0,464083672;0,347801206;0,539506817;0,592161611;0,64748847;0,584521463;0,594753846;0,325321388;0,014980235;0,702142458;0,063324881;0
0,467705049;0,664100327;0,515863658;0,550097043;0,733497753;0,779440999;0,679808735;0,754615872;0,641393579;0,008411506;0,836354227;0,273974385;0
0,46259878;0,657801084;0,583200071;0,591309375;0,706323729;0,776839477;0,702441287;0,626792258;0,444142572;0,013186533;0,745999188;0,297834992;0
0,360978015;0,629892979;0,516830964;0,492217122;0,660803846;0,868854473;0,913697537;0,775389719;0,563951857;0,003597219;0,888246741;0,547558677;0
0,337921684;0,63751129;0,435244643;0,399666637;0,680868103;0,910314238;0,968104336;0,884067791;0,747258915;0,001943382;0,933574037;0,694103114;0
0,383012397;0,670805675;0,418060824;0,397178627;0,717715916;0,900338956;0,913127289;0,844757988;0,76084827;0,003481892;0,91695355;0,688901893;0
0,296096459;0,169888856;0,479047731;0,527664777;0,285125005;0,275182619;0,223456546;0,554556916;0,132859521;0,055531154;0,51091613;0,098823224;0
0,177510543;0,262568029;0,508134497;0,723056281;0,472532111;0,567353251;0,560620178;0,589939013;0,117981044;0,087422737;0,430991679;0,183213055;0
0,408272919;0,30418601;0,732737736;0,728399735;0,291708122;0,326303662;0,308790407;0,56381763;0,284692779;0,022972147;0,640659753;0,070996685;0
0,372492002;0,238224903;0,644132385;0,776296771;0,280989178;0,275878886;0,228865712;0,624961487;0,358650639;0,010281275;0,732384197;0,027436448;0
0,331261081;0,1322764;0,46965893;0,700716347;0,266768287;0,173598117;0,05918842;0,570208565;0,297392674;0,009851866;0,758715405;0,006306482;0
0,317818934;0,206750276;0,543221066;0,771648555;0,347448805;0,301098479;0,207430953;0,666483114;0,222786001;0,089267968;0,537137405;0,059749041;0
0,453344536;0,286982609;0,672628127;0,706935467;0,28861745;0,241846732;0,159985812;0,650104169;0,264344886;0,107285964;0,529706339;0,092776803;0
0,360048655;0,253975067;0,605504738;0,750638547;0,340666157;0,31542657;0,240019645;0,638414345;0,206007003;0,076395517;0,487258225;0,078993564;0
0,354290793;0,260284078;0,597963454;0,726641795;0,335113264;0,332281853;0,275917955;0,678387306;0,223114234;0,111997193;0,522175193;0,112151356;0
0,265769597;0,174704533;0,641136023;0,816050125;0,239656701;0,322036559;0,353430694;0,64449103;0,247002961;0,029231702;0,669765244;0,066185554;0
